well	conc	temp	fluorescence
1	1e-4	20.3265	13761.6355
1	1e-4	20.59002	13719.35352
1	1e-4	20.85354	13547.62427
1	1e-4	21.11705	13405.99512
1	1e-4	21.38057	13455.66431
1	1e-4	21.64409	13550.67871
1	1e-4	21.90761	13385.73779
1	1e-4	22.17113	13363.79541
1	1e-4	22.43464	13362.60205
1	1e-4	22.69816	13322.59253
1	1e-4	22.96168	13255.52539
1	1e-4	23.2252	13247.17895
1	1e-4	23.48871	13346.81324
1	1e-4	23.75223	13245.60254
1	1e-4	24.01575	13182.62964
1	1e-4	24.27927	13233.36182
1	1e-4	24.54279	13140.15576
1	1e-4	24.8063	13219.40869
1	1e-4	25.06982	13132.32764
1	1e-4	25.33334	13133.01612
1	1e-4	25.59686	13057.86231
1	1e-4	25.86037	13129.59058
1	1e-4	26.12389	12974.89014
1	1e-4	26.38741	13067.01001
1	1e-4	26.65093	12961.65234
1	1e-4	26.91445	12971.36597
1	1e-4	27.17796	12951.74195
1	1e-4	27.44148	12935.49707
1	1e-4	27.705	13052.46631
1	1e-4	27.96852	12943.30835
1	1e-4	28.23203	12957.27173
1	1e-4	28.49555	12910.92212
1	1e-4	28.75907	12826.11572
1	1e-4	29.02259	12885.76856
1	1e-4	29.28611	12850.96216
1	1e-4	29.54962	12869.84229
1	1e-4	29.81314	12802.3291
1	1e-4	30.07666	12854.20996
1	1e-4	30.34018	12809.92603
1	1e-4	30.60369	12707.02051
1	1e-4	30.86721	12816.58032
1	1e-4	31.13073	12815.50806
1	1e-4	31.39425	12739.67774
1	1e-4	31.65776	12707.53125
1	1e-4	31.92128	12712.17749
1	1e-4	32.1848	12654.03394
1	1e-4	32.44832	12729.78809
1	1e-4	32.71184	12696.16797
1	1e-4	32.97536	12667.06275
1	1e-4	33.23887	12612.6123
1	1e-4	33.50239	12613.61255
1	1e-4	33.76591	12642.94629
1	1e-4	34.02943	12578.45239
1	1e-4	34.29295	12603.00683
1	1e-4	34.55646	12682.0979
1	1e-4	34.81998	12594.59619
1	1e-4	35.0835	12645.54614
1	1e-4	35.34702	12627.03662
1	1e-4	35.61053	12596.01514
1	1e-4	35.87405	12665.07666
1	1e-4	36.13757	12568.50977
1	1e-4	36.40108	12614.89844
1	1e-4	36.6646	12651.61353
1	1e-4	36.92812	12624.33057
1	1e-4	37.19164	12556.30591
1	1e-4	37.45516	12621.75879
1	1e-4	37.71867	12629.0835
1	1e-4	37.98219	12581.98779
1	1e-4	38.24571	12466.5791
1	1e-4	38.50923	12563.31372
1	1e-4	38.77275	12499.70898
1	1e-4	39.03626	12597.83789
1	1e-4	39.29978	12574.69775
1	1e-4	39.5633	12576.21094
1	1e-4	39.82682	12641.56567
1	1e-4	40.09034	12665.92725
1	1e-4	40.35385	12620.06568
1	1e-4	40.61737	12637.55444
1	1e-4	40.88089	12553.15454
1	1e-4	41.14441	12658.57739
1	1e-4	41.40792	12652.84937
1	1e-4	41.67144	12718.93067
1	1e-4	41.93496	12665.77979
1	1e-4	42.19848	12738.12695
1	1e-4	42.462	12643.11426
1	1e-4	42.72551	12667.68555
1	1e-4	42.98903	12662.31714
1	1e-4	43.25255	12805.95435
1	1e-4	43.51607	12743.44214
1	1e-4	43.77959	12830.67725
1	1e-4	44.0431	12887.7544
1	1e-4	44.30662	12885.47852
1	1e-4	44.57014	12955.21582
1	1e-4	44.83366	13014.21191
1	1e-4	45.09718	12953.57105
1	1e-4	45.36069	12969.62451
1	1e-4	45.62421	13090.63257
1	1e-4	45.88773	13114.31153
1	1e-4	46.15125	13189.30713
1	1e-4	46.41476	13202.78906
1	1e-4	46.67828	13216.29614
1	1e-4	46.9418	13354.40454
1	1e-4	47.20531	13397.96118
1	1e-4	47.46883	13440.47827
1	1e-4	47.73235	13562.05762
1	1e-4	47.99587	13652.94214
1	1e-4	48.25938	13662.94946
1	1e-4	48.5229	13779.46484
1	1e-4	48.78642	13782.896
1	1e-4	49.04994	13870.31836
1	1e-4	49.31346	14039.94751
1	1e-4	49.57698	14128.90649
1	1e-4	49.84049	14255.27075
1	1e-4	50.10401	14352.49707
1	1e-4	50.36753	14387.30566
1	1e-4	50.63105	14393.72583
1	1e-4	50.89457	14580.13867
1	1e-4	51.15808	14719.40161
1	1e-4	51.4216	14727.87647
1	1e-4	51.68512	14940.67041
1	1e-4	51.94864	14920.83252
1	1e-4	52.21215	15151.08155
1	1e-4	52.47567	15165.69336
1	1e-4	52.73919	15279.57983
1	1e-4	53.00271	15432.08569
1	1e-4	53.26622	15487.76636
1	1e-4	53.52974	15588.4524
1	1e-4	53.79326	15753.0686
1	1e-4	54.05678	15734.77027
1	1e-4	54.3203	15964.49707
1	1e-4	54.58381	16109.42773
1	1e-4	54.84733	16209.52246
1	1e-4	55.11085	16304.00415
1	1e-4	55.37437	16329.98242
1	1e-4	55.63789	16455.95557
1	1e-4	55.9014	16521.27173
1	1e-4	56.16492	16623.42163
1	1e-4	56.42844	16732.2688
1	1e-4	56.69196	16851.91065
1	1e-4	56.95547	16876.39649
1	1e-4	57.21899	16942.6565
1	1e-4	57.48251	17121.63355
1	1e-4	57.74603	17060.77222
1	1e-4	58.00954	17289.66187
1	1e-4	58.27306	17314.45508
1	1e-4	58.53658	17386.08154
1	1e-4	58.8001	17416.70313
1	1e-4	59.06362	17652.1897
1	1e-4	59.32713	17657.26441
1	1e-4	59.59065	17729.18213
1	1e-4	59.85417	17913.7627
1	1e-4	60.11769	17921.7124
1	1e-4	60.38121	18046.67383
1	1e-4	60.64472	18009.91455
1	1e-4	60.90824	18235.80762
1	1e-4	61.17176	18314.52735
1	1e-4	61.43528	18427.20069
1	1e-4	61.6988	18456.43701
1	1e-4	61.96231	18586.0835
1	1e-4	62.22583	18734.52491
1	1e-4	62.48935	18863.26856
1	1e-4	62.75286	18895.48584
1	1e-4	63.01638	18947.3335
1	1e-4	63.2799	19078.46631
1	1e-4	63.54342	19089.5293
1	1e-4	63.80694	19200.47803
1	1e-4	64.07045	19346.23389
1	1e-4	64.33397	19466.2251
1	1e-4	64.59749	19509.59717
1	1e-4	64.86101	19527.02539
1	1e-4	65.12453	19687.16699
1	1e-4	65.38805	19740.60059
1	1e-4	65.65157	19793.3042
1	1e-4	65.91508	19933.92529
1	1e-4	66.1786	19954.8335
1	1e-4	66.44212	20032.86182
1	1e-4	66.70563	20083.37647
1	1e-4	66.96915	20261.57275
1	1e-4	67.23267	20265.6709
1	1e-4	67.49619	20378.92627
1	1e-4	67.7597	20425.64063
1	1e-4	68.02322	20507.05127
1	1e-4	68.28674	20552.61475
1	1e-4	68.55026	20567.66553
1	1e-4	68.81377	20600.90235
1	1e-4	69.07729	20788.40381
1	1e-4	69.34081	20752.83936
1	1e-4	69.60432	20879.90235
1	1e-4	69.86784	20843.40088
1	1e-4	70.13136	21037.78076
1	1e-4	70.39488	20970.49951
1	1e-4	70.6584	21019.59375
1	1e-4	70.92192	21072.20899
1	1e-4	71.18544	21112.29541
1	1e-4	71.44895	21074.91699
1	1e-4	71.71247	21134.83447
1	1e-4	71.97599	21098.63379
1	1e-4	72.2395	21170.86133
1	1e-4	72.50302	21168.36475
1	1e-4	72.76654	21212.33301
1	1e-4	73.03006	21161.55176
1	1e-4	73.29358	21115.07324
1	1e-4	73.5571	21132.15772
1	1e-4	73.82062	21141.34815
1	1e-4	74.08413	21125.55371
1	1e-4	74.34765	21119.49756
1	1e-4	74.61117	21131.77588
1	1e-4	74.87468	21009.71631
1	1e-4	75.1382	20979.56201
1	1e-4	75.40172	21052.81641
1	1e-4	75.66524	21028.03418
1	1e-4	75.92876	21017.95606
1	1e-4	76.19228	21020.57617
1	1e-4	76.4558	20872.01954
1	1e-4	76.71931	20881.25635
1	1e-4	76.98283	20817.79785
1	1e-4	77.24635	20785.55469
1	1e-4	77.50986	20885.81836
1	1e-4	77.77338	20707.99268
1	1e-4	78.0369	20688.78076
1	1e-4	78.30042	20754.1167
1	1e-4	78.56393	20664.72998
1	1e-4	78.82745	20606.23975
1	1e-4	79.09097	20407.51758
1	1e-4	79.35449	20369.3999
1	1e-4	79.618	20268.41358
1	1e-4	79.88152	20225.90332
1	1e-4	80.14503	20194.61621
1	1e-4	80.40856	20054.89014
1	1e-4	80.67207	20023.13135
1	1e-4	80.93559	19945.04444
1	1e-4	81.19911	19745.1958
1	1e-4	81.46263	19741.08789
1	1e-4	81.72615	19604.57227
1	1e-4	81.98966	19543.98145
1	1e-4	82.25318	19478.63428
1	1e-4	82.5167	19272.42432
1	1e-4	82.78022	19248.18018
1	1e-4	83.04374	19123.35693
1	1e-4	83.30725	19067.08887
1	1e-4	83.57077	18957.39942
1	1e-4	83.83429	18848.73291
1	1e-4	84.09781	18729.06739
1	1e-4	84.36133	18598.41699
1	1e-4	84.62484	18537.39771
1	1e-4	84.88836	18392.68335
1	1e-4	85.15188	18191.47583
1	1e-4	85.4154	18107.52124
1	1e-4	85.67892	18060.87378
1	1e-4	85.94243	17932.39526
1	1e-4	86.20595	17869.25708
1	1e-4	86.46947	17686.448
1	1e-4	86.73299	17627.32837
1	1e-4	86.99651	17450.95386
1	1e-4	87.26002	17351.93359
1	1e-4	87.52354	17210.2085
1	1e-4	87.78706	17148.57886
1	1e-4	88.05058	16969.56128
1	1e-4	88.31409	16873.27417
1	1e-4	88.57761	16820.91797
1	1e-4	88.84113	16725.59741
1	1e-4	89.10464	16488.02051
1	1e-4	89.36816	16390.82959
1	1e-4	89.63168	16299.71167
1	1e-4	89.8952	16246.94434
1	1e-4	90.15871	16104.37525
1	1e-4	90.42223	16111.77149
1	1e-4	90.68575	15973.54322
1	1e-4	90.94927	15833.77222
1	1e-4	91.21279	15714.84375
1	1e-4	91.4763	15607.04199
1	1e-4	91.73982	15539.39527
1	1e-4	92.00334	15392.82886
1	1e-4	92.26686	15383.77027
1	1e-4	92.53038	15237.0979
1	1e-4	92.79389	15216.52979
1	1e-4	93.05741	15083.39014
1	1e-4	93.32093	15020.44776
1	1e-4	93.58445	14875.83692
1	1e-4	93.84797	14666.22437
2	1.25e-5	20.3265	10967.9575
2	1.25e-5	20.59002	10816.2372
2	1.25e-5	20.85354	10799.4409
2	1.25e-5	21.11705	10701.5552
2	1.25e-5	21.38057	10609.0389
2	1.25e-5	21.64409	10715.6646
2	1.25e-5	21.90761	10678.251
2	1.25e-5	22.17113	10618.7085
2	1.25e-5	22.43464	10640.8884
2	1.25e-5	22.69816	10637.0574
2	1.25e-5	22.96168	10500.2155
2	1.25e-5	23.2252	10460.6051
2	1.25e-5	23.48871	10478.7528
2	1.25e-5	23.75223	10442.91
2	1.25e-5	24.01575	10417.5819
2	1.25e-5	24.27927	10439.2445
2	1.25e-5	24.54279	10495.8812
2	1.25e-5	24.8063	10479.8991
2	1.25e-5	25.06982	10394.0913
2	1.25e-5	25.33334	10395.0118
2	1.25e-5	25.59686	10365.9399
2	1.25e-5	25.86037	10379.6858
2	1.25e-5	26.12389	10339.6556
2	1.25e-5	26.38741	10306.1196
2	1.25e-5	26.65093	10302.9368
2	1.25e-5	26.91445	10273.8054
2	1.25e-5	27.17796	10298.4348
2	1.25e-5	27.44148	10243.1646
2	1.25e-5	27.705	10236.2924
2	1.25e-5	27.96852	10179.2719
2	1.25e-5	28.23203	10240.4055
2	1.25e-5	28.49555	10153.5745
2	1.25e-5	28.75907	10216.1129
2	1.25e-5	29.02259	10223.8756
2	1.25e-5	29.28611	10113.0281
2	1.25e-5	29.54962	10147.3368
2	1.25e-5	29.81314	10167.3003
2	1.25e-5	30.07666	10165.1078
2	1.25e-5	30.34018	10092.0264
2	1.25e-5	30.60369	10074.9927
2	1.25e-5	30.86721	10115.6628
2	1.25e-5	31.13073	10186.5776
2	1.25e-5	31.39425	10154.4605
2	1.25e-5	31.65776	10028.2247
2	1.25e-5	31.92128	10092.7744
2	1.25e-5	32.1848	10087.6583
2	1.25e-5	32.44832	10035.7081
2	1.25e-5	32.71184	10042.0996
2	1.25e-5	32.97536	10029.5468
2	1.25e-5	33.23887	9958.46143
2	1.25e-5	33.50239	10056.6282
2	1.25e-5	33.76591	10054.6593
2	1.25e-5	34.02943	9978.55335
2	1.25e-5	34.29295	10012.4968
2	1.25e-5	34.55646	9962.8302
2	1.25e-5	34.81998	9999.87354
2	1.25e-5	35.0835	9952.11328
2	1.25e-5	35.34702	9935.61084
2	1.25e-5	35.61053	9981.12268
2	1.25e-5	35.87405	9963.43384
2	1.25e-5	36.13757	10030.6337
2	1.25e-5	36.40108	9940.39209
2	1.25e-5	36.6646	9954.09131
2	1.25e-5	36.92812	9942.85669
2	1.25e-5	37.19164	9914.03247
2	1.25e-5	37.45516	10003.3857
2	1.25e-5	37.71867	9955.59375
2	1.25e-5	37.98219	9929.62195
2	1.25e-5	38.24571	9993.04981
2	1.25e-5	38.50923	9879.92749
2	1.25e-5	38.77275	9945.18799
2	1.25e-5	39.03626	9982.50476
2	1.25e-5	39.29978	10026.8203
2	1.25e-5	39.5633	9916.84546
2	1.25e-5	39.82682	9951.47705
2	1.25e-5	40.09034	9988.31091
2	1.25e-5	40.35385	10017.2081
2	1.25e-5	40.61737	10005.3962
2	1.25e-5	40.88089	9999.89465
2	1.25e-5	41.14441	10069.5619
2	1.25e-5	41.40792	10070.8417
2	1.25e-5	41.67144	10093.2922
2	1.25e-5	41.93496	10039.0602
2	1.25e-5	42.19848	10049.3379
2	1.25e-5	42.462	10055.4971
2	1.25e-5	42.72551	10102.3389
2	1.25e-5	42.98903	10134.9974
2	1.25e-5	43.25255	10179.9586
2	1.25e-5	43.51607	10197.1456
2	1.25e-5	43.77959	10204.7443
2	1.25e-5	44.0431	10233.5479
2	1.25e-5	44.30662	10308.6394
2	1.25e-5	44.57014	10391.527
2	1.25e-5	44.83366	10322.268
2	1.25e-5	45.09718	10353.8556
2	1.25e-5	45.36069	10368.5541
2	1.25e-5	45.62421	10468.556
2	1.25e-5	45.88773	10432.4143
2	1.25e-5	46.15125	10573.7794
2	1.25e-5	46.41476	10575.5287
2	1.25e-5	46.67828	10674.8904
2	1.25e-5	46.9418	10695.7441
2	1.25e-5	47.20531	10764.256
2	1.25e-5	47.46883	10824.6814
2	1.25e-5	47.73235	10947.6086
2	1.25e-5	47.99587	10941.7485
2	1.25e-5	48.25938	11013.9219
2	1.25e-5	48.5229	11073.7546
2	1.25e-5	48.78642	11110.366
2	1.25e-5	49.04994	11258.1423
2	1.25e-5	49.31346	11358.7087
2	1.25e-5	49.57698	11428.2986
2	1.25e-5	49.84049	11451.2742
2	1.25e-5	50.10401	11520.459
2	1.25e-5	50.36753	11655.467
2	1.25e-5	50.63105	11707.1211
2	1.25e-5	50.89457	11826.4663
2	1.25e-5	51.15808	11894.1941
2	1.25e-5	51.4216	11993.3589
2	1.25e-5	51.68512	12108.8381
2	1.25e-5	51.94864	12271.418
2	1.25e-5	52.21215	12369.8918
2	1.25e-5	52.47567	12510.5432
2	1.25e-5	52.73919	12598.4719
2	1.25e-5	53.00271	12703.6917
2	1.25e-5	53.26622	12793.311
2	1.25e-5	53.52974	12854.2493
2	1.25e-5	53.79326	13003.3943
2	1.25e-5	54.05678	13148.7173
2	1.25e-5	54.3203	13254.9038
2	1.25e-5	54.58381	13382.1824
2	1.25e-5	54.84733	13559.637
2	1.25e-5	55.11085	13598.999
2	1.25e-5	55.37437	13789.0418
2	1.25e-5	55.63789	13700.0708
2	1.25e-5	55.9014	13844.8916
2	1.25e-5	56.16492	13909.6736
2	1.25e-5	56.42844	13914.2222
2	1.25e-5	56.69196	14021.5034
2	1.25e-5	56.95547	14046.5728
2	1.25e-5	57.21899	14111.7551
2	1.25e-5	57.48251	14154.6223
2	1.25e-5	57.74603	14294.2756
2	1.25e-5	58.00954	14336.8355
2	1.25e-5	58.27306	14300.5579
2	1.25e-5	58.53658	14461.7293
2	1.25e-5	58.8001	14427.863
2	1.25e-5	59.06362	14517.377
2	1.25e-5	59.32713	14535.4568
2	1.25e-5	59.59065	14652.0881
2	1.25e-5	59.85417	14701.5581
2	1.25e-5	60.11769	14692.2266
2	1.25e-5	60.38121	14740.2991
2	1.25e-5	60.64472	14858.7041
2	1.25e-5	60.90824	14765.0669
2	1.25e-5	61.17176	14849.8296
2	1.25e-5	61.43528	14872.5393
2	1.25e-5	61.6988	15005.0637
2	1.25e-5	61.96231	14975.2388
2	1.25e-5	62.22583	14977.0584
2	1.25e-5	62.48935	15036.9639
2	1.25e-5	62.75286	15051.7654
2	1.25e-5	63.01638	15091.4431
2	1.25e-5	63.2799	15242.794
2	1.25e-5	63.54342	15205.5173
2	1.25e-5	63.80694	15297.0278
2	1.25e-5	64.07045	15231.5881
2	1.25e-5	64.33397	15385.6658
2	1.25e-5	64.59749	15308.5051
2	1.25e-5	64.86101	15295.7122
2	1.25e-5	65.12453	15382.7385
2	1.25e-5	65.38805	15399.8076
2	1.25e-5	65.65157	15300.4041
2	1.25e-5	65.91508	15384.0215
2	1.25e-5	66.1786	15434.8838
2	1.25e-5	66.44212	15431.9976
2	1.25e-5	66.70563	15449.2754
2	1.25e-5	66.96915	15481.5698
2	1.25e-5	67.23267	15651.2668
2	1.25e-5	67.49619	15478.8489
2	1.25e-5	67.7597	15605.1514
2	1.25e-5	68.02322	15445.0806
2	1.25e-5	68.28674	15487.8149
2	1.25e-5	68.55026	15513.6016
2	1.25e-5	68.81377	15573.9771
2	1.25e-5	69.07729	15534.3091
2	1.25e-5	69.34081	15560.5313
2	1.25e-5	69.60432	15505.3535
2	1.25e-5	69.86784	15487.9036
2	1.25e-5	70.13136	15623.0103
2	1.25e-5	70.39488	15507.5256
2	1.25e-5	70.6584	15509.9473
2	1.25e-5	70.92192	15482.3919
2	1.25e-5	71.18544	15511.1543
2	1.25e-5	71.44895	15437.3831
2	1.25e-5	71.71247	15399.4409
2	1.25e-5	71.97599	15371.6824
2	1.25e-5	72.2395	15379.022
2	1.25e-5	72.50302	15468.3413
2	1.25e-5	72.76654	15478.2302
2	1.25e-5	73.03006	15349.0725
2	1.25e-5	73.29358	15379.5049
2	1.25e-5	73.5571	15333.3721
2	1.25e-5	73.82062	15323.864
2	1.25e-5	74.08413	15260.8315
2	1.25e-5	74.34765	15239.5357
2	1.25e-5	74.61117	15248.4524
2	1.25e-5	74.87468	15222.9263
2	1.25e-5	75.1382	15159.3154
2	1.25e-5	75.40172	15188.2739
2	1.25e-5	75.66524	15173.6758
2	1.25e-5	75.92876	15152.3298
2	1.25e-5	76.19228	15124.7034
2	1.25e-5	76.4558	15004.4685
2	1.25e-5	76.71931	14961.5547
2	1.25e-5	76.98283	14976.6609
2	1.25e-5	77.24635	14941.7732
2	1.25e-5	77.50986	14982.2705
2	1.25e-5	77.77338	14984.761
2	1.25e-5	78.0369	14908.4924
2	1.25e-5	78.30042	14953.8652
2	1.25e-5	78.56393	14818.2502
2	1.25e-5	78.82745	14926.9507
2	1.25e-5	79.09097	14799.0603
2	1.25e-5	79.35449	14735.6253
2	1.25e-5	79.618	14670.4756
2	1.25e-5	79.88152	14641.5869
2	1.25e-5	80.14503	14616.467
2	1.25e-5	80.40856	14561.5486
2	1.25e-5	80.67207	14530.9419
2	1.25e-5	80.93559	14454.5674
2	1.25e-5	81.19911	14379.1775
2	1.25e-5	81.46263	14289.9627
2	1.25e-5	81.72615	14288.8294
2	1.25e-5	81.98966	14188.6177
2	1.25e-5	82.25318	14172.5281
2	1.25e-5	82.5167	13985.564
2	1.25e-5	82.78022	14074.7849
2	1.25e-5	83.04374	13923.7532
2	1.25e-5	83.30725	13842.3347
2	1.25e-5	83.57077	13765.814
2	1.25e-5	83.83429	13593.1826
2	1.25e-5	84.09781	13631.3508
2	1.25e-5	84.36133	13600.6362
2	1.25e-5	84.62484	13496.988
2	1.25e-5	84.88836	13392.6287
2	1.25e-5	85.15188	13197.8264
2	1.25e-5	85.4154	13121.2586
2	1.25e-5	85.67892	13048.6694
2	1.25e-5	85.94243	13023.3877
2	1.25e-5	86.20595	12895.4124
2	1.25e-5	86.46947	12828.8384
2	1.25e-5	86.73299	12714.9182
2	1.25e-5	86.99651	12625.0876
2	1.25e-5	87.26002	12585.9365
2	1.25e-5	87.52354	12401.9177
2	1.25e-5	87.78706	12249.3223
2	1.25e-5	88.05058	12275.0774
2	1.25e-5	88.31409	12196.145
2	1.25e-5	88.57761	11964.678
2	1.25e-5	88.84113	11955.5051
2	1.25e-5	89.10464	11750.0435
2	1.25e-5	89.36816	11695.1445
2	1.25e-5	89.63168	11667.8174
2	1.25e-5	89.8952	11501.1438
2	1.25e-5	90.15871	11302.7947
2	1.25e-5	90.42223	11287.3953
2	1.25e-5	90.68575	11190.5708
2	1.25e-5	90.94927	11062.4165
2	1.25e-5	91.21279	10922.0486
2	1.25e-5	91.4763	10930.01
2	1.25e-5	91.73982	10768.8469
2	1.25e-5	92.00334	10684.0713
2	1.25e-5	92.26686	10523.9841
2	1.25e-5	92.53038	10393.8635
2	1.25e-5	92.79389	10378.094
2	1.25e-5	93.05741	10271.5459
2	1.25e-5	93.32093	10157.7277
2	1.25e-5	93.58445	10007.7838
2	1.25e-5	93.84797	9838.87866
3	5.00E-05	20.3265	13033.13648
3	5.00E-05	20.59002	12962.3833
3	5.00E-05	20.85354	12766.00098
3	5.00E-05	21.11705	12772.83032
3	5.00E-05	21.38057	12724.2544
3	5.00E-05	21.64409	12714.98926
3	5.00E-05	21.90761	12650.11841
3	5.00E-05	22.17113	12649.88159
3	5.00E-05	22.43464	12632.43091
3	5.00E-05	22.69816	12673.19068
3	5.00E-05	22.96168	12607.31348
3	5.00E-05	23.2252	12534.40796
3	5.00E-05	23.48871	12584.29785
3	5.00E-05	23.75223	12521.76368
3	5.00E-05	24.01575	12499.68652
3	5.00E-05	24.27927	12596.26758
3	5.00E-05	24.54279	12465.41187
3	5.00E-05	24.8063	12496.64917
3	5.00E-05	25.06982	12446.94532
3	5.00E-05	25.33334	12372.8064
3	5.00E-05	25.59686	12425.9873
3	5.00E-05	25.86037	12413.1294
3	5.00E-05	26.12389	12353.74438
3	5.00E-05	26.38741	12305.00489
3	5.00E-05	26.65093	12320.64575
3	5.00E-05	26.91445	12330.49438
3	5.00E-05	27.17796	12232.84497
3	5.00E-05	27.44148	12218.59302
