well	conc	temp	fluorescence
6	3.13E-06	90.94927	11377.68482
6	3.13E-06	91.21279	11307.80102
6	3.13E-06	91.4763	11257.17896
6	3.13E-06	91.73982	11170.82471
6	3.13E-06	92.00334	11101.30982
6	3.13E-06	92.26686	10952.90625
6	3.13E-06	92.53038	10916.99732
6	3.13E-06	92.79389	10930.54981
6	3.13E-06	93.05741	10705.11401
6	3.13E-06	93.32093	10734.34937
6	3.13E-06	93.58445	10716.60181
6	3.13E-06	93.84797	10598.51221
7	2.00E-04	20.32649994	14810.7002
7	2.00E-04	20.59001923	14737.48291
7	2.00E-04	20.85353661	14646.73291
7	2.00E-04	21.11705399	14520.28174
7	2.00E-04	21.38057137	14552.10718
7	2.00E-04	21.64408875	14550.87939
7	2.00E-04	21.90760803	14437.84375
7	2.00E-04	22.17112541	14373.14136
7	2.00E-04	22.43464279	14284.73779
7	2.00E-04	22.69816017	14302.42383
7	2.00E-04	22.96167755	14366.14282
7	2.00E-04	23.22519684	14253.7168
7	2.00E-04	23.48871422	14287.13501
7	2.00E-04	23.7522316	14221.69189
7	2.00E-04	24.01574898	14220.88696
7	2.00E-04	24.27926636	14160.42944
7	2.00E-04	24.54278564	14084.19019
7	2.00E-04	24.80630302	14142.42871
7	2.00E-04	25.0698204	14039.92041
7	2.00E-04	25.33333969	14063.57251
7	2.00E-04	25.59685516	13981.10815
7	2.00E-04	25.86037445	13961.00439
7	2.00E-04	26.12389183	14003.35693
7	2.00E-04	26.38740921	13981.09204
7	2.00E-04	26.6509285	13978.29077
7	2.00E-04	26.91444588	13926.99487
7	2.00E-04	27.17796326	13835.67578
7	2.00E-04	27.44148064	13866.00146
7	2.00E-04	27.70499802	13891.94702
7	2.00E-04	27.9685173	13841.03174
7	2.00E-04	28.23203468	13769.5647
7	2.00E-04	28.49555206	13738.14624
7	2.00E-04	28.75907135	13738.17969
7	2.00E-04	29.02258682	13708.23193
7	2.00E-04	29.28610611	13647.77661
7	2.00E-04	29.54962349	13623.93652
7	2.00E-04	29.81314087	13518.9873
7	2.00E-04	30.07666016	13680.38452
7	2.00E-04	30.34017563	13616.67847
7	2.00E-04	30.60369492	13621.92847
7	2.00E-04	30.8672123	13654.74072
7	2.00E-04	31.13072968	13468.53467
7	2.00E-04	31.39424896	13550.76294
7	2.00E-04	31.65776443	13443.48633
7	2.00E-04	31.92128372	13491.50293
7	2.00E-04	32.18479919	13464.26563
7	2.00E-04	32.44831848	13595.88843
7	2.00E-04	32.71183777	13487.40527
7	2.00E-04	32.97535706	13409.48657
7	2.00E-04	33.23887253	13393.14624
7	2.00E-04	33.502388	13406.26489
7	2.00E-04	33.76590729	13405.39795
7	2.00E-04	34.02942657	13407.6499
7	2.00E-04	34.29294586	13330.83447
7	2.00E-04	34.55646133	13297.43921
7	2.00E-04	34.81997681	13270.09204
7	2.00E-04	35.08349609	13202.05444
7	2.00E-04	35.34701538	13264.72314
7	2.00E-04	35.61053467	13309.69922
7	2.00E-04	35.87405014	13344.66406
7	2.00E-04	36.13756561	13272.52222
7	2.00E-04	36.4010849	13257.8335
7	2.00E-04	36.66460419	13228.34888
7	2.00E-04	36.92812347	13232.97778
7	2.00E-04	37.19163895	13360.08472
7	2.00E-04	37.45515823	13160.7312
7	2.00E-04	37.71867371	13253.23022
7	2.00E-04	37.98219299	13265.77319
7	2.00E-04	38.24571228	13193.18408
7	2.00E-04	38.50922775	13164.58105
7	2.00E-04	38.77274704	13188.08569
7	2.00E-04	39.03626251	13216.10205
7	2.00E-04	39.2997818	13219.34766
7	2.00E-04	39.56330109	13160.13013
7	2.00E-04	39.82681656	13230.50537
7	2.00E-04	40.09033585	13240.39624
7	2.00E-04	40.35385132	13130.50098
7	2.00E-04	40.61737061	13192.7981
7	2.00E-04	40.88088989	13162.25366
7	2.00E-04	41.14440918	13087.84351
7	2.00E-04	41.40792465	13242.97656
7	2.00E-04	41.67144012	13118.63452
7	2.00E-04	41.93495941	13162.104
7	2.00E-04	42.1984787	13303.88184
7	2.00E-04	42.46199799	13096.21362
7	2.00E-04	42.72551346	13195.05542
7	2.00E-04	42.98902893	13243.2207
7	2.00E-04	43.25254822	13217.87085
7	2.00E-04	43.5160675	13250.17236
7	2.00E-04	43.77958679	13262.4812
7	2.00E-04	44.04310226	13158.30493
7	2.00E-04	44.30661774	13289.92358
7	2.00E-04	44.57013702	13214.53564
7	2.00E-04	44.83365631	13273.44312
7	2.00E-04	45.0971756	13328.37769
7	2.00E-04	45.36069107	13254.41528
7	2.00E-04	45.62420654	13237.74243
7	2.00E-04	45.88772583	13284.28931
7	2.00E-04	46.15124512	13376.72144
7	2.00E-04	46.4147644	13274.25586
7	2.00E-04	46.67827988	13261.0459
7	2.00E-04	46.94179535	13503.61572
7	2.00E-04	47.20531464	13345.17188
7	2.00E-04	47.46883392	13372.38062
7	2.00E-04	47.73235321	13349.39185
7	2.00E-04	47.99586868	13328.76807
7	2.00E-04	48.25938416	13399.78418
7	2.00E-04	48.52290344	13498.02783
7	2.00E-04	48.78642273	13347.97852
7	2.00E-04	49.04994202	13428.83496
7	2.00E-04	49.31345749	13407.27856
7	2.00E-04	49.57697678	13540.16772
7	2.00E-04	49.84049225	13400.48877
7	2.00E-04	50.10401154	13436.7937
7	2.00E-04	50.36753082	13521.23193
7	2.00E-04	50.6310463	13591.37061
7	2.00E-04	50.89456558	13528.67627
7	2.00E-04	51.15808105	13591.20728
7	2.00E-04	51.42160034	13551.3103
7	2.00E-04	51.68511963	13586.80493
7	2.00E-04	51.9486351	13593.08325
7	2.00E-04	52.21215439	13685.58643
7	2.00E-04	52.47566986	13615.72461
7	2.00E-04	52.73918915	13669.45288
7	2.00E-04	53.00270844	13471.42554
7	2.00E-04	53.26622391	13631.96582
7	2.00E-04	53.52974319	13747.79541
7	2.00E-04	53.79326248	13773.0918
7	2.00E-04	54.05677795	13757.479
7	2.00E-04	54.32029724	13829.82715
7	2.00E-04	54.58381271	13755.99219
7	2.00E-04	54.847332	14027.64307
7	2.00E-04	55.11085129	13871.72729
7	2.00E-04	55.37436676	13807.70313
7	2.00E-04	55.63788605	13907.82104
7	2.00E-04	55.90140152	13847.19897
7	2.00E-04	56.16492081	13939.19897
7	2.00E-04	56.42844009	14058.96143
7	2.00E-04	56.69195557	13993.3479
7	2.00E-04	56.95547485	14036.64453
7	2.00E-04	57.21899033	13948.71143
7	2.00E-04	57.48250961	14182.47559
7	2.00E-04	57.7460289	14102.50659
7	2.00E-04	58.00954437	14201.20459
7	2.00E-04	58.27306366	14283.09839
7	2.00E-04	58.53658295	14226.15308
7	2.00E-04	58.80009842	14285.08032
7	2.00E-04	59.06361771	14435.18164
7	2.00E-04	59.32713318	14428.91016
7	2.00E-04	59.59065247	14500.46631
7	2.00E-04	59.85417175	14590.16821
7	2.00E-04	60.11768723	14624.84937
7	2.00E-04	60.38120651	14667.97485
7	2.00E-04	60.64472198	14864.53857
7	2.00E-04	60.90824127	14774.10693
7	2.00E-04	61.17176056	14927.84082
7	2.00E-04	61.43527603	15094.66431
7	2.00E-04	61.69879532	15152.78125
7	2.00E-04	61.96231079	15196.56714
7	2.00E-04	62.22583008	15252.24121
7	2.00E-04	62.48934937	15493.27612
7	2.00E-04	62.75286484	15626.26611
7	2.00E-04	63.01638412	15703.15308
7	2.00E-04	63.2798996	15752.14429
7	2.00E-04	63.54341888	15805.92041
7	2.00E-04	63.80693817	16016.21045
7	2.00E-04	64.07044983	16121.11694
7	2.00E-04	64.33396912	16275.81543
7	2.00E-04	64.5974884	16467.69678
7	2.00E-04	64.86100769	16588.09473
7	2.00E-04	65.12452698	16632.87476
7	2.00E-04	65.38804626	16751.5498
7	2.00E-04	65.65156555	16919
7	2.00E-04	65.91508484	17076.37817
7	2.00E-04	66.1785965	17309.08008
7	2.00E-04	66.44211578	17492.74438
7	2.00E-04	66.70562744	17649.7688
7	2.00E-04	66.96914673	17766.09863
7	2.00E-04	67.23266602	17820.45923
7	2.00E-04	67.4961853	18020.29541
7	2.00E-04	67.75970459	18220.56885
7	2.00E-04	68.02322388	18507.09961
7	2.00E-04	68.28674316	18592.96021
7	2.00E-04	68.55026245	18799.90186
7	2.00E-04	68.81377411	18946.16748
7	2.00E-04	69.0772934	19047.79639
7	2.00E-04	69.34080505	19342.70654
7	2.00E-04	69.60432434	19534.28369
7	2.00E-04	69.86784363	19607.02197
7	2.00E-04	70.13136292	19867.07422
7	2.00E-04	70.3948822	19955.95947
7	2.00E-04	70.65840149	20017.22852
7	2.00E-04	70.92192078	20323.20117
7	2.00E-04	71.18544006	20398.45801
7	2.00E-04	71.44895172	20555.79834
7	2.00E-04	71.71247101	20692.65918
7	2.00E-04	71.9759903	20710.23047
7	2.00E-04	72.23950195	20876.86328
7	2.00E-04	72.50302124	20955.24463
7	2.00E-04	72.76654053	20974.85986
7	2.00E-04	73.03005981	21128.56934
7	2.00E-04	73.2935791	21176.56934
7	2.00E-04	73.55709839	21332.50732
7	2.00E-04	73.82061768	21174.5083
7	2.00E-04	74.08412933	21231.84473
7	2.00E-04	74.34764862	21259.63672
7	2.00E-04	74.61116791	21423.51563
7	2.00E-04	74.87467957	21352.69385
7	2.00E-04	75.13819885	21469.80762
7	2.00E-04	75.40171814	21363.91064
7	2.00E-04	75.66523743	21317.49756
7	2.00E-04	75.92875671	21402.16553
7	2.00E-04	76.192276	21367.46973
7	2.00E-04	76.45579529	21394.87158
7	2.00E-04	76.71931458	21385.00732
7	2.00E-04	76.98282623	21374.84814
7	2.00E-04	77.24634552	21238.17432
7	2.00E-04	77.50985718	21313.25195
7	2.00E-04	77.77337646	21228.61572
7	2.00E-04	78.03689575	21160.40576
7	2.00E-04	78.30041504	21125.94873
7	2.00E-04	78.56393433	21050.28223
7	2.00E-04	78.82745361	21051.5791
7	2.00E-04	79.0909729	20919.44336
7	2.00E-04	79.35449219	20888.55469
7	2.00E-04	79.61800385	20924.18018
7	2.00E-04	79.88152313	20815.21533
7	2.00E-04	80.14503479	20680.5625
7	2.00E-04	80.40856171	20578.89453
7	2.00E-04	80.67207336	20558.57471
7	2.00E-04	80.93559265	20615.28223
7	2.00E-04	81.19911194	20446.0293
7	2.00E-04	81.46263123	20221.66797
7	2.00E-04	81.72615051	20183.82275
7	2.00E-04	81.98966217	20111.6875
7	2.00E-04	82.25318146	20007.8457
7	2.00E-04	82.51670074	19872.85303
7	2.00E-04	82.78022003	19693.99805
7	2.00E-04	83.04373932	19612.94141
7	2.00E-04	83.30725098	19476.30859
7	2.00E-04	83.57077026	19334.41113
7	2.00E-04	83.83428955	19212.53369
7	2.00E-04	84.09780884	19156.8877
7	2.00E-04	84.36132813	19020.0918
7	2.00E-04	84.62483978	18865.53564
7	2.00E-04	84.88835907	18720.86426
7	2.00E-04	85.15187836	18633.73535
7	2.00E-04	85.41539764	18484.09229
7	2.00E-04	85.67891693	18264.13721
7	2.00E-04	85.94242859	18036.13623
7	2.00E-04	86.20594788	17847.96533
7	2.00E-04	86.46946716	17710.44873
7	2.00E-04	86.73298645	17605.40625
7	2.00E-04	86.99650574	17426.09717
7	2.00E-04	87.2600174	17285.42896
7	2.00E-04	87.52353668	16940.10425
7	2.00E-04	87.78705597	16828.33911
7	2.00E-04	88.05057526	16810.16284
7	2.00E-04	88.31409454	16477.43872
7	2.00E-04	88.5776062	16246.47388
7	2.00E-04	88.84112549	16234.34912
7	2.00E-04	89.10464478	15994.54272
7	2.00E-04	89.36816406	15706.90771
7	2.00E-04	89.63168335	15630.96533
7	2.00E-04	89.89520264	15497.72217
7	2.00E-04	90.15871429	15165.65967
7	2.00E-04	90.42223358	14985.68359
7	2.00E-04	90.68575287	14889.47632
7	2.00E-04	90.94927216	14818.13501
7	2.00E-04	91.21279144	14646.38599
7	2.00E-04	91.4763031	14497.34692
7	2.00E-04	91.73982239	14330.3186
7	2.00E-04	92.00334167	14227.89331
7	2.00E-04	92.26686096	14085.74756
7	2.00E-04	92.53038025	13920.00684
7	2.00E-04	92.79389191	13753.67773
7	2.00E-04	93.05741119	13709.96143
7	2.00E-04	93.32093048	13646.27148
7	2.00E-04	93.58444977	13640.3916
7	2.00E-04	93.84796906	13789.10718
7	2.00E-04	94.11148071	13917.69019
7	2.00E-04	94.375	13898.69873
7	2.00E-04	94.63851929	13464.19556
7	2.00E-04	94.90203857	13345.49927
8	0	20.3265	9013.16382
8	0	20.59002	8882.78137
8	0	20.85354	8873.54822
8	0	21.11705	8821.7273
8	0	21.38057	8866.9165
8	0	21.64409	8811.69775
8	0	21.90761	8779.99402
8	0	22.17113	8790.90479
8	0	22.43464	8734.20813
8	0	22.69816	8761.76538
8	0	22.96168	8726.28552
8	0	23.2252	8696.08118
8	0	23.48871	8691.41296
8	0	23.75223	8651.29163
8	0	24.01575	8655.97668
8	0	24.27927	8642.33191
8	0	24.54279	8653.60059
8	0	24.8063	8530.20471
8	0	25.06982	8558.41077
8	0	25.33334	8636.19751
8	0	25.59686	8548.33008
8	0	25.86037	8564.46448
8	0	26.12389	8519.6073
8	0	26.38741	8505.55225
8	0	26.65093	8581.94434
8	0	26.91445	8490.52686
8	0	27.17796	8546.8501
8	0	27.44148	8485.13379
8	0	27.705	8500.80078
8	0	27.96852	8439.58716
8	0	28.23203	8452.18311
8	0	28.49555	8445.96985
8	0	28.75907	8437.19421
8	0	29.02259	8407.03503
8	0	29.28611	8475.74182
8	0	29.54962	8463.15698
8	0	29.81314	8439.28247
8	0	30.07666	8391.21692
8	0	30.34018	8406.18005
8	0	30.60369	8361.85876
8	0	30.86721	8407.82166
8	0	31.13073	8416.23047
8	0	31.39425	8388.05969
8	0	31.65776	8371.6394
8	0	31.92128	8368.9469
8	0	32.1848	8392.75464
8	0	32.44832	8399.11536
8	0	32.71184	8328.03198
8	0	32.97536	8380.03333
8	0	33.23887	8375.04187
8	0	33.50239	8327.02344
8	0	33.76591	8322.1272
8	0	34.02943	8416.57312
8	0	34.29295	8343.29224
8	0	34.55646	8343.31433
8	0	34.81998	8340.35425
8	0	35.0835	8310.60327
8	0	35.34702	8303.44897
8	0	35.61053	8285.47632
8	0	35.87405	8355.2135
8	0	36.13757	8321.00354
8	0	36.40108	8349.01685
8	0	36.6646	8370.17493
8	0	36.92812	8321.50098
8	0	37.19164	8320.73022
8	0	37.45516	8383.8114
8	0	37.71867	8279.14905
8	0	37.98219	8341.28162
8	0	38.24571	8327.64514
8	0	38.50923	8432.91834
8	0	38.77275	8378.04236
8	0	39.03626	8363.69934
8	0	39.29978	8347.32043
8	0	39.5633	8302.7312
8	0	39.82682	8402.53735
8	0	40.09034	8357.32935
8	0	40.35385	8361.46973
8	0	40.61737	8393.34583
8	0	40.88089	8347.33887
8	0	41.14441	8418.16516
8	0	41.40792	8404.10083
8	0	41.67144	8392.64331
8	0	41.93496	8355.4447
8	0	42.19848	8389.50317
8	0	42.462	8502.50732
8	0	42.72551	8477.3717
8	0	42.98903	8479.76001
8	0	43.25255	8459.75012
8	0	43.51607	8490.2218
8	0	43.77959	8467.20996
8	0	44.0431	8591.75879
8	0	44.30662	8620.34924
8	0	44.57014	8617.73718
8	0	44.83366	8675.11072
8	0	45.09718	8620.74805
8	0	45.36069	8743.56494
8	0	45.62421	8684.7334
8	0	45.88773	8753.90063
8	0	46.15125	8793.31177
8	0	46.41476	8790.50574
8	0	46.67828	8899.92212
8	0	46.9418	8983.60767
8	0	47.20531	8923.20142
8	0	47.46883	9025.14941
8	0	47.73235	9111.26099
8	0	47.99587	9183.35827
8	0	48.25938	9222.74439
8	0	48.5229	9197.72046
8	0	48.78642	9331.29993
8	0	49.04994	9384.37769
8	0	49.31346	9483.10876
8	0	49.57698	9487.64612
8	0	49.84049	9570.6698
8	0	50.10401	9654.21082
8	0	50.36753	9788.12951
8	0	50.63105	9855.48621
8	0	50.89457	9975.64661
8	0	51.15808	10009.27503
8	0	51.4216	10104.93909
8	0	51.68512	10180.75195
8	0	51.94864	10276.16321
8	0	52.21215	10401.79663
8	0	52.47567	10466.54834
8	0	52.73919	10670.69214
8	0	53.00271	10731.96704
8	0	53.26622	10870.7793
8	0	53.52974	10975.75171
8	0	53.79326	11170.10498
8	0	54.05678	11222.23633
8	0	54.3203	11257.27466
8	0	54.58381	11398.44433
8	0	54.84733	11481.22974
8	0	55.11085	11511.70825
8	0	55.37437	11657.2627
8	0	55.63789	11692.84399
8	0	55.9014	11816.51197
8	0	56.16492	11914.41821
8	0	56.42844	11972.63989
8	0	56.69196	12006.77075
8	0	56.95547	12181.63477
8	0	57.21899	12169.84253
8	0	57.48251	12244.78589
8	0	57.74603	12313.2644
8	0	58.00954	12274.66113
8	0	58.27306	12313.56543
8	0	58.53658	12377.61597
8	0	58.8001	12388.28711
8	0	59.06362	12457.9812
8	0	59.32713	12421.19165
8	0	59.59065	12497.60645
8	0	59.85417	12517.65625
8	0	60.11769	12606.64893
8	0	60.38121	12572.93628
8	0	60.64472	12701.90284
8	0	60.90824	12675.0166
8	0	61.17176	12693.2417
8	0	61.43528	12713.39551
8	0	61.6988	12796.00415
8	0	61.96231	12803.52539
8	0	62.22583	12814.22949
8	0	62.48935	12798.77515
8	0	62.75286	12905.52417
8	0	63.01638	12893.47363
8	0	63.2799	12877.16992
8	0	63.54342	12924.82446
8	0	63.80694	12937.14698
8	0	64.07045	12918.51855
8	0	64.33397	12945.7146
8	0	64.59749	12948.54663
8	0	64.86101	12958.05738
8	0	65.12453	13033.63696
8	0	65.38805	12965.43042
8	0	65.65157	12953.58399
8	0	65.91508	12906.72461
8	0	66.1786	12941.40015
8	0	66.44212	12923.62964
8	0	66.70563	12964.23999
8	0	66.96915	12977.59766
8	0	67.23267	12878.75269
8	0	67.49619	12922.37598
8	0	67.7597	12924.54492
8	0	68.02322	12949.38721
8	0	68.28674	12927.63403
8	0	68.55026	12868.9292
8	0	68.81377	12880.37061
8	0	69.07729	12968.33179
8	0	69.34081	12855.73169
8	0	69.60432	12838.22412
8	0	69.86784	12847.97485
8	0	70.13136	12790.59693
8	0	70.39488	12751.08179
8	0	70.6584	12844.12085
8	0	70.92192	12735.04932
8	0	71.18544	12729.92578
8	0	71.44895	12756.85327
8	0	71.71247	12653.5459
8	0	71.97599	12678.96118
8	0	72.2395	12631.40479
8	0	72.50302	12665.34766
8	0	72.76654	12665.27661
8	0	73.03006	12585.01563
8	0	73.29358	12583.09912
8	0	73.5571	12531.30542
8	0	73.82062	12462.79932
8	0	74.08413	12485.5144
8	0	74.34765	12388.7251
8	0	74.61117	12498.21045
8	0	74.87468	12352.11914
8	0	75.1382	12362.25684
8	0	75.40172	12418.16528
8	0	75.66524	12367.09668
8	0	75.92876	12311.13697
8	0	76.19228	12244.39258
8	0	76.4558	12268.47461
8	0	76.71931	12245.72412
8	0	76.98283	12239.99976
8	0	77.24635	12140.0166
8	0	77.50986	12147.95776
8	0	77.77338	12151.25318
8	0	78.0369	12065.07886
8	0	78.30042	12184.62866
8	0	78.56393	12092.60181
8	0	78.82745	12104.76758
8	0	79.09097	12018.73218
8	0	79.35449	11958.3916
8	0	79.618	11995.77222
8	0	79.88152	11908.47559
8	0	80.14503	11876.75342
8	0	80.40856	11879.11938
8	0	80.67207	11773.03515
8	0	80.93559	11804.57788
8	0	81.19911	11720.8938
8	0	81.46263	11727.53394
8	0	81.72615	11681.57251
8	0	81.98966	11652.36841
8	0	82.25318	11588.48804
8	0	82.5167	11544.18994
8	0	82.78022	11494.427
8	0	83.04374	11500.9292
8	0	83.30725	11424.08545
8	0	83.57077	11342.73511
8	0	83.83429	11256.26294
8	0	84.09781	11219.42163
8	0	84.36133	11228.83398
8	0	84.62484	11136.4314
8	0	84.88836	11020.79297
8	0	85.15188	11040.66504
8	0	85.4154	10918.92896
8	0	85.67892	10866.4414
8	0	85.94243	10822.6438
8	0	86.20595	10774.30396
8	0	86.46947	10711.4679
8	0	86.73299	10652.61621
8	0	86.99651	10594.23828
8	0	87.26002	10459.09802
8	0	87.52354	10453.83691
8	0	87.78706	10370.06787
8	0	88.05058	10322.17004
8	0	88.31409	10249.77161
8	0	88.57761	10243.83167
8	0	88.84113	10096.63708
8	0	89.10464	9985.32312
8	0	89.36816	9913.47058
8	0	89.63168	9931.65222
8	0	89.8952	9893.45838
8	0	90.15871	9782.32422
8	0	90.42223	9708.54456
8	0	90.68575	9634.11096
8	0	90.94927	9535.22852
8	0	91.21279	9517.50268
8	0	91.4763	9416.47461
8	0	91.73982	9374.00574
8	0	92.00334	9247.41992
8	0	92.26686	9179.24378
8	0	92.53038	9089.33752
8	0	92.79389	9022.11341
8	0	93.05741	8913.50708
8	0	93.32093	8786.9646
8	0	93.58445	8846.67224
8	0	93.84797	8605.51062
